識別碼	上層識別碼	地名	級別	代碼
5428	3268	新圍	1	2191
5429	3268	大路關	1	5176
5430	3270	老埤	1	2185
5431	3270	隘寮	1	1697
5432	3270	內埔	1	2186
5434	3270	番子厝	1	2137
5435	3270	新東勢	1	5178
5436	3270	忠心崙	1	2198
5437	3270	#NAME?	1	5178
5438	3270	老東勢	1	2200
5439	3270	新北勢	1	2201
5440	3270	老北勢	1	5179
5441	3271	西勢	1	1555
5442	3271	竹田	1	2269
5443	3271	二崙	1	1208
5444	3271	南勢	1	672
5445	3271	溝子墘	1	1221
5446	3271	鳳山厝	1	2404
5457	3273	枋山	1	1955
5458	3273	平埔	1	2016
5459	3273	楓港	1	2047
5460	3273	加祿堂	1	5182
5461	3273	莿桐腳	1	1280
5462	3273	南勢湖	1	5183
5463	3258	烏龍	1	2021
5464	3258	州子	1	232
5465	3258	五房州	1	1901
5466	3258	仙公廟	1	1902
5467	3258	田洋子	1	1903
5468	3258	瓦瑤子	1	1163
5469	3274	琉球嶼	1	1885
5470	3275	恆春	1	3197
5471	3275	山腳	1	245
5473	3275	網紗	1	1893
5474	3275	水泉	1	5187
5475	3275	虎頭山	1	5184
5476	3275	龍泉水	1	5185
5477	3275	康榔林	1	5186
5478	3275	大樹房	1	1920
5479	3275	貓子坑	1	1895
5480	3275	大平頂	1	5468
5481	3275	鵝鑾鼻	1	5189
5482	3276	射寮	1	5188
5483	3276	保力	1	1919
5484	3276	新街	1	1496
5485	3276	車城	1	1921
5486	3276	海口	1	981
5487	3276	田中央	1	622
5488	3276	四重溪	1	1923
5489	3277	九棚	1	1930
5490	3277	滿州	1	1925
5491	3277	港口	1	218
5492	3277	嚮林	1	5190
5493	3277	豬勞束	1	1927
5494	3277	九個厝	1	5191
5495	3277	射麻裡	1	1924
5522	3278	馬蘭	1	1931
5523	3278	臺東	1	5192
5524	3278	旭村	1	1933
5525	3278	利基利吉	1	5193
5526	3279	卑南	1	5194
5527	3279	檳榔樹格	1	5195
5528	3279	呂家	1	1937
5529	3279	北絲鬮	1	5196
5530	3279	知本	1	1939
5531	3279	美和村	1	1940
5547	3289	大庄	1	1206
5548	3289	頭人埔	1	2113
5549	3289	公埔	1	2114
5550	3289	堵港埔	1	2115
5551	3290	南寮	1	909
5552	3290	中寮	1	1313
5553	3290	公館	1	478
5554	3291	吉野村	1	2210
5555	3292	薄薄	1	2211
5556	3292	里漏	1	2212
5557	3292	荳蘭	1	2213
5558	3292	平野村	1	2214
5559	3292	加禮宛	1	2215
5560	3292	軍威	1	2216
5561	3292	米崙	1	2217
5562	3292	十六股	1	2218
5563	3292	歸化	1	2219
5564	3293	賀田村	1	2220
5565	3293	壽村	1	2221
5566	3293	月眉	1	557
5567	3293	豐田村	1	2222
5581	3296	水璉尾	1	2236
5582	3296	加路蘭	1	1819
5583	3296	新社	1	891
5584	3296	貓公	1	5229
5585	3296	姑律	1	2238
5586	3296	石梯	1	5230
5587	3296	大港口	1	2240
5588	3296	納納	1	2241
5590	3297	拔子	1	2243
5591	3297	大和村	1	2244
5592	3297	烏鴉立	1	5231
5593	3297	瑞穗村	1	2246
5594	3297	奇密	1	2247
5595	3297	舞鶴	1	2248
5596	3298	雙頭掛	1	905
5597	3298	紅木埕	1	2250
5598	3298	火燒坪	1	2251
5599	3298	後窟潭	1	2252
5600	3298	小案山	1	2253
5601	3298	宅腳嶼	1	2258
5602	3298	雞母塢	1	2262
5603	3298	大案山	1	2256
5604	3298	測天島	1	5298
5605	3298	楓櫃尾	1	5302
5606	3298	港子尾	1	1080
5607	3298	風櫃盤	1	5232
5608	3298	井子垵	1	2266
5609	3298	鎖管港	1	2265
5610	3298	鐵線尾	1	4399
5611	3298	豬母水	1	2264
5612	3298	文澳	1	2255
5613	3298	菜園	1	2261
5614	3298	時裡	1	2267
5615	3298	虎井	1	2268
5616	3298	石泉	1	2260
5617	3298	桶盤	1	5233
5618	3298	前寮	1	2259
5619	3298	烏崁	1	958
5620	3298	西衛	1	2249
5621	3299	沙港	1	1145
5622	3299	南寮	1	909
5623	3299	東石	1	1106
5624	3299	港底	1	1107
5625	3299	鼎灣	1	1108
5626	3299	中寮	1	1313
5627	3299	西寮	1	1109
5628	3299	潭邊	1	1110
5629	3299	隘門	1	1111
5630	3299	林投	1	1112
5631	3299	太武	1	1113
5632	3299	北寮	1	910
5633	3299	青螺	1	912
5634	3299	尖山	1	653
5635	3299	西溪	1	848
5636	3299	果葉	1	906
5637	3299	湖西	1	907
5638	3299	湖東	1	908
5639	3299	土地公前	1	1105
5640	3299	大城北	1	900
5641	3299	白猿坑	1	911
5642	3299	良文港	1	885
5643	3299	紅羅罩	1	913
5644	3300	港尾	1	914
5645	3300	城前	1	915
5646	3300	中屯	1	702
5647	3300	瓦硐	1	703
5648	3300	鎮海	1	704
5649	3300	港子	1	705
5650	3300	員貝	1	5300
5651	3300	岐頭	1	707
5652	3300	後寮	1	667
5653	3300	鳥嶼	1	709
5654	3300	通梁	1	710
5655	3300	大倉	1	5234
5656	3300	吉貝	1	712
5657	3301	小池角	1	713
5658	3301	大池角	1	714
5659	3301	合界頭	1	607
5660	3301	緝馬灣	1	716
5661	3301	竹篙灣	1	717
5662	3301	二崁	1	715
5663	3301	橫礁	1	608
5664	3301	外垵	1	609
5665	3301	內垵	1	610
5666	3302	望安	1	611
5667	3302	水垵	1	612
5668	3302	花宅	1	613
5669	3302	花嶼	1	5235
5670	3302	大嶼	1	619
5671	3302	嶼坪	1	5236
5672	3302	東吉嶼	1	4576
5673	3302	西吉嶼	1	5237
5674	3302	將軍澳	1	615
5676	3303	頂林子	1	3182
5677	3303	甘棠門	1	2006
5678	3303	保長厝	1	2002
5679	3303	新庄子	1	761
5680	3303	後庄子	1	1172
5681	3303	興化廓	1	2005
5682	3303	濫庄	1	5269
5683	3303	下蚶	1	2007
5684	3303	社皮	1	1150
5707	3306	打那岸	1	558
5708	3306	十六分	1	546
5709	3306	十八埒	1	547
5710	3306	歪子歪	1	559
5711	3306	阿里史	1	534
5712	3306	北成	1	556
5713	3306	月眉	1	557
5714	3306	羅東	1	545
5715	3306	竹林	1	548
5716	3307	武淵	1	535
5717	3307	冬山	1	585
5718	3307	廣興	1	560
5719	3307	武罕	1	555
5720	3307	九分	1	285
5721	3307	奇武荖	1	538
5722	3307	補城地	1	537
5723	3309	中一結	1	573
5724	3309	鼎橄社	1	554
5725	3309	頂三結	1	550
5726	3309	頂五結	1	551
5727	3309	下五結	1	552
5728	3309	下三結	1	553
5729	3309	四結	1	503
5730	3309	大埔	1	572
5731	3309	二結	1	501
5732	3309	茅子寮	1	574
5733	3309	一百甲	1	575
5734	3309	松子腳	1	576
5735	3309	中二結	1	564
5736	3309	四百名	1	565
5737	3308	粗坑	1	561
5738	3308	大洲	1	562
5739	3308	三星	1	591
5740	3308	尾塹	1	315
5741	3309	頂清水	1	4806
5742	3309	利澤簡	1	567
5743	3309	下清水	1	5271
5744	3309	五十二甲	1	569
5745	3307	打那美	1	589
5746	3308	阿里史	1	534
5747	3308	中溪洲	1	4805
5748	3308	紅柴林	1	592
5749	3307	阿兼城	1	583
5750	3307	香員宅	1	584
5751	3307	小南澳	1	2665
5752	3307	太和	1	586
5753	3307	順安	1	587
5754	3307	員山	1	588
5755	3307	三堵	1	570
5756	3307	鹿埔	1	590
5757	3310	功勞埔	1	580
5759	3310	糞箕湖	1	577
5760	3310	新城	1	495
5761	3310	隆恩	1	578
5762	3310	馬賽	1	579
5763	3310	港口	1	218
5764	3310	猴猴	1	581
5765	3310	隘丁	1	582
5780	3234	前金	1	2428
5785	487	新店	2	740
5786	487	婆羅辛仔宛	2	1262
5787	487	社尾	2	1263
5788	713	新坡下	2	3903
5810	3028	彭佳嶼	1	5239
5818	3309	下清水埤子尾	1	3749
5819	3307	阿兼城內圍	1	3992
5822	3341	社寮町	1	3742
5823	3341	田寮町	1	3824
5824	3341	真砂町	1	3557
5826	3341	入船町	1	30
5827	3341	日新町	1	47
5828	3341	義重町	1	2776
5829	3341	玉田町	1	2858
5830	3341	雙葉町	1	2863
5831	3341	福德町	1	2525
5832	3341	高砂町	1	2669
5833	3341	大水窟	1	4757
5834	3341	觀音町	1	2661
5835	3341	仙洞町	1	3822
5837	3341	昭和町	1	2701
5838	3341	大正町	1	57
5839	3341	明治町	1	2817
5840	3341	天神町	1	2855
5841	3341	瀧川町	1	2875
5842	3341	堀川町	1	2636
5843	3341	基隆新店	1	2747
5844	3341	東町	1	2625
5845	3341	旭町	1	12
5846	3341	壽町	1	37
5847	3341	元町	1	2614
5848	3341	綠町	1	44
5852	3341	西町	1	2541
5853	3341	曙町	1	3215
5854	3341	寶町	1	2633
5868	3341	幸町	1	15
5869	3028	花瓶嶼	1	5241
5886	3374	宮前町	1	60
5887	3374	北門町	1	4
5888	3374	東門町	1	13
5889	3374	白川町	1	2582
5890	3374	朝日町	1	3515
5891	3374	西門町	1	35
5892	3374	南門町	1	2643
5893	3374	玉川町	1	2860
5894	3374	堀川町	1	2636
5895	3374	黑金町	1	2966
5896	3374	新富町	1	34
5897	3374	末廣町	1	36
5899	3374	檜町	1	3558
5932	3400	小馬	1	5272
5933	3400	鹽濱	1	4475
5934	3400	小湊	1	5273
5935	3400	大濱	1	5274
5936	3401	關山	1	5275
5937	3401	日出	1	4232
5938	3401	月野	1	4069
5939	3402	利家	1	5276
5940	3402	初鹿	1	5277
5941	3402	上原	1	3650
5942	3402	富源	1	5278
5943	3402	日奈敷	1	5279
5944	3403	南寮	1	909
5945	3403	中寮	1	1313
5946	3403	公館	1	478
5947	3404	西太麻里	1	5280
5948	3404	北太麻里	1	5281
5949	3404	美和	1	5282
5950	3277	八瑤社	1	5270
5951	3038	三叉港	1	289
5952	3038	溪尾寮	1	4771
5953	3024	北新庄子	1	4719
5954	3028	仙洞	1	265
5955	3028	基隆嶼	1	5242
5956	3028	棉花嶼	1	5243
5957	3038	料角坑	1	4772
5958	3407	七十二分	1	2487
5963	3410	廓後	1	477
5964	3410	菜公	1	1892
5965	3411	橋子頭	1	651
5966	3411	鳳山厝	1	2404
5967	3411	九甲圍	1	2367
5968	3411	頂鹽田	1	5114
5969	3411	五里林	1	2369
5970	3411	白樹子	1	2370
5971	3411	林子頭	1	1596
5972	3412	援巢中	1	5115
5973	3412	千秋寮	1	5116
5974	3412	竹子腳	1	1274
5975	3412	瓊子林	1	5117
5976	3412	弔雞林	1	5118
5977	3412	援巢右	1	5119
5978	3412	湖子內	1	4915
5979	3412	深水	1	5469
5980	3412	角宿	1	5121
5981	3412	滾水	1	2382
5983	3413	保舍甲	1	5125
5984	3413	仁武	1	2397
5985	3413	大社	1	1165
5986	3413	中崎	1	5127
5987	3413	大灣	1	1666
5988	3413	牛食坑	1	5126
5989	3413	林子邊	1	2312
5990	3413	蜈蜞潭	1	2274
5991	3412	面前埔	1	5124
5992	3411	中路林	1	5123
5993	3411	土庫	1	323
5994	3411	仕隆	1	2366
5995	3411	楠梓	1	2384
5996	3413	新庄	1	620
5997	3413	考潭	1	5129
5998	3413	烏材林	1	2399
5999	3413	蛇子形	1	5128
6000	3413	前埔厝	1	2398
6001	3413	灣子內	1	2328
6002	3413	赤山子	1	5130
6003	3413	竹子門	1	1603
6004	3413	後庄子	1	1172
6005	3411	後勁	1	2407
6006	3410	右沖	1	2406
6007	3413	三奶壇	1	2392
6008	3413	八卦寮	1	2409
6009	3413	五塊厝	1	858
6010	3410	左營	1	2410
6011	3410	援中港	1	5112
6012	3410	下鹽田	1	5113
6013	3410	埤子頭	1	1348
6014	3410	竹子腳	1	1274
6015	3410	前峰尾	1	2414
6016	3410	覆鼎金	1	1749
6017	3410	桃子園	1	5132
6018	3414	下蚵子寮	1	5264
6020	3225	#NAME?	1	5109
6021	3421	日出村	1	5268
6022	3422	溝子墘	1	1221
6023	3422	鳳山厝	1	2404
6024	3422	竹田	1	2269
6025	3422	二崙	1	1208
6026	3422	南勢	1	672
6027	3422	西勢	1	1555
6028	3278	富原村	1	5214
6029	3278	加路蘭	1	1819
6030	3278	猴子山	1	5213
6032	3424	本町	1	1
6033	3424	幸町	1	15
6034	3424	綠町	1	44
6035	3424	榮町	1	8
6036	3424	隼町	1	5266
6037	3424	田町	1	3125
6038	3424	旭町	1	12
6039	3424	柳町	1	45
6040	3424	干城町	1	3721
6041	3424	屏東街	1	5265
6042	3424	若松町	1	2734
6043	3424	黑金町	1	2966
6044	3424	大官町	1	3228
6045	3424	大和町	1	3
6046	3424	昭和町	1	2701
6047	3424	大宮町	1	124
6048	3424	清水町	1	2916
6049	3424	瑞穗町	1	3196
6050	3424	小川町	1	2653
6051	3424	千歲町	1	24
6052	3424	竹園町	1	2586
6053	3424	大武町	1	3637
6054	3275	蟳廣嘴	1	5267
6055	3259	七塊厝	1	1411
6121	3474	都蘭	1	3189
6122	3474	大馬	1	5287
6123	3474	佳里	1	2437
6124	3474	高原	1	4153
6125	3475	長濱	1	4060
6126	3475	寧埔	1	3137
6127	3475	城山	1	5283
6128	3475	中濱	1	5284
6129	3475	真柄	1	5285
6130	3475	樟原	1	5286
6131	3265	菜寮	1	1639
6132	3265	田子	1	1595
6141	3481	籬仔內	1	5139
6142	3481	大港埔	1	2432
6143	3481	戲獅甲	1	2434
6145	3481	三塊厝	1	482
6146	3481	桃子園	1	5132
6147	3481	苓雅寮	1	2429
6148	3481	哨船頭	1	3712
6149	3481	林德官	1	2431
6150	3481	五塊厝	1	858
6151	3481	前鋒尾	1	5296
6152	3481	中州	1	2316
6153	3481	入船	1	5321
6154	3481	高雄	1	2831
6155	3481	前金	1	2428
6156	3481	廓後	1	477
6157	3481	前鎮	1	2433
6158	3481	左營	1	2410
6159	3481	草衙	1	2448
6160	3481	佛公	1	5149
6161	3481	鳥松	1	5133
6162	3481	楠梓	1	2384
6163	3481	土庫	1	323
6164	3481	後勁	1	2407
6165	3481	獅頭	1	5263
6166	3481	本館	1	5135
6167	3481	內惟	1	2422
6168	3481	中洲	1	2099
6169	3483	老松町	1	41
6170	3483	敷島町	1	3210
6171	3483	有明町	1	31
6172	3483	木下町	1	5250
6173	3483	梅枝町	1	3173
6174	3483	利玉町	1	5251
6175	3483	千歲町	1	24
6176	3483	綠川町	1	3395
6177	3483	村上町	1	5252
6178	3483	末廣町	1	36
6179	3483	川端町	1	17
6180	3483	大正町	1	57
6181	3483	明治町	1	2817
6183	3483	新富町	1	34
6184	3483	初音町	1	3093
6185	3483	花園町	1	3229
6186	3483	高砂町	1	2669
6187	3483	若松町	1	2734
6189	3483	下城町	1	4679
6190	3483	干城町	1	3721
6191	3483	于城町	1	3381
6192	3483	新高町	1	3198
6193	3483	新濱町	1	3188
6194	3483	平城町	1	3187
6195	3483	邱厝子町	1	3467
6196	3483	橘町	1	2680
6197	3483	榮町	1	8
6200	3038	三叉坑	1	291
6205	3043	四堵	1	5255
6211	3016	港子嘴	1	102
6213	3488	米崙	1	2217
6214	3488	豐川	1	3786
6217	3489	吉野	1	3866
6218	3489	南埔	1	904
6219	3489	田浦	1	3284
6220	3489	舟津	1	3810
6222	3490	賀田	1	3675
6223	3490	月眉	1	557
6224	3490	水璉	1	4144
6225	3490	豐田	1	3839
6226	3491	加禮	1	3432
6227	3491	平野	1	3788
6228	3491	北埔	1	957
6229	3491	新城	1	495
6230	3492	鳳林	1	2230
6231	3492	林田	1	3853
6232	3492	山崎	1	4100
6233	3492	萬里橋	1	2232
6235	3492	富田	1	3887
6236	3493	瑞穗	1	3694
6237	3493	大和	1	4017
6238	3493	白川	1	3676
6239	3493	鶴岡	1	5290
6240	3493	奇美	1	5291
6241	3493	舞鶴	1	2248
6242	3494	豐濱	1	5292
6243	3494	磯崎	1	5293
6244	3494	新社	1	891
6245	3494	戶敷	1	5294
6246	3494	石梯	1	5230
6247	3494	大港口	1	2240
6248	3494	靜浦	1	4483
6249	3495	玉里	1	2227
6250	3495	落合	1	4024
6251	3495	長良	1	3814
6252	3495	末廣	1	4239
6253	3495	三笠	1	3844
6254	3495	春日	1	4379
6255	3496	富里	1	3164
6256	3496	竹田	1	2269
6257	3496	大里	1	1136
6258	3496	埤	1	5295
6260	3498	大埤	1	2844
6261	3498	舊庄	1	4983
6263	2684	七塊厝	2	3904
6265	3492	林田南岡	1	5297
6266	3492	林田中野	1	4018
6268	3492	林田平林	1	3961
6270	3502	後寮	1	667
6271	3502	鎮海	1	704
6280	3014	中崙	1	69
6282	488	利澤簡	2	1258
6283	488	下福	2	699
6284	2212	妙壽宮	2	3038
6285	2212	二鯤鯓	2	3907
6286	2212	港仔尾	2	3042
6287	2212	王城西	2	3043
6288	2212	海頭	2	3045
6289	2212	海頭社	2	3039
6290	2212	十二宮	2	3044
6291	2212	灰瑤尾	2	3047
6292	2212	市仔街	2	3041
6293	2212	妙壽宮社	2	3051
6294	2212	灰瑤尾社	2	3053
6296	2212	王城西社	2	3049
6297	2212	十二宮社	2	3040
6298	2212	港仔尾社	2	3048
6299	3298	西町	1	2541
6300	3298	南町	1	2587
6301	3298	東町	1	2625
6302	3298	北町	1	2522
6303	3298	旭町	1	12
6304	3501	本町	1	1
6305	3298	東衛	1	2257
6306	3501	暗澳底	1	5299
6307	3509	大嶼	1	619
6308	3300	小赤崁	1	706
6310	3501	西衛	1	2249
6311	3501	紅木埕	1	2250
6312	3501	文澳	1	2255
6314	3501	大案山	1	2256
6315	3501	東衛	1	2257
6316	3501	宅腳嶼	1	2258
6317	3501	埔仔尾	1	2931
6318	3501	馬公	1	2254
6319	3501	烏崁	1	958
6320	3501	雙頭掛	1	905
6321	3501	港子尾	1	1080
6322	3502	港尾	1	914
6323	3502	城前	1	915
6324	3502	中屯	1	702
6325	3502	瓦硐	1	703
6326	3502	#NAME?	1	667
6327	3502	#NAME?	1	704
6328	3502	港子	1	705
6329	3502	小赤崁	1	706
6330	3502	岐頭	1	707
6331	3502	通梁	1	710
6332	3502	大倉	1	5234
6333	3502	大赤崁	1	708
6334	3502	鳥嶼	1	709
6335	3502	吉貝	1	712
6336	3500	果葉	1	906
6337	3500	湖西	1	907
6338	3500	湖東	1	908
6339	3500	南寮	1	909
6340	3500	北寮	1	910
6341	3500	白猿坑	1	911
6342	3500	青螺	1	912
6343	3500	紅羅罩	1	913
6344	3500	隘門	1	1111
6345	3500	林投	1	1112
6346	3500	太武	1	1113
6347	3500	大城北	1	900
6348	3500	尖山	1	653
6349	3500	西溪	1	848
6350	3500	良文港	1	885
6351	3501	石泉	1	2260
6352	3501	鐵線尾	1	4399
6353	3501	桶盤	1	5233
6354	3501	雞母塢	1	2262
6355	3501	楓櫃尾	1	5302
6356	3501	菜園	1	2261
6357	3501	鎖管港	1	2265
6358	3501	前寮	1	2259
6359	3501	豬母水	1	2264
6360	3501	井子垵	1	2266
6361	3501	時裡	1	2267
6362	3510	水垵	1	612
6363	3510	花宅	1	613
6364	3510	花嶼	1	5235
6365	3510	望安	1	611
6366	3510	嶼坪	1	5236
6367	3510	東吉嶼	1	4576
6368	3510	西吉嶼	1	5237
6369	3510	將軍澳	1	615
6370	3510	大嶼	1	619
6371	3500	沙港	1	1145
6372	3500	東石	1	1106
6373	3500	中寮	1	1313
6374	3500	西寮	1	1109
6375	3500	潭邊	1	1110
6376	3500	鼎灣	1	1108
6377	3500	港底	1	1107
6392	3515	芒頭埔麻園	1	3442
6393	3515	斗崙下斗崙	1	3539
6394	3515	斗崙泉州厝	1	3376
6395	3515	斗崙中斗崙	1	3356
6396	3515	斗崙頂斗崙	1	3666
6397	3515	六家番子寮	1	3449
6398	3515	貓兒錠山腳	1	2598
6399	3515	貓兒錠後面	1	2924
6400	3515	貓兒錠拔子窟	1	2938
6401	3515	三崁店水坑口	1	3454
6402	3515	東海窟旱坑子	1	3445
6403	3515	犁頭山下	1	899
6404	3515	十興界址	1	3444
6405	3515	貓兒錠	1	733
6453	373	壯一	2	3908
6458	374	壯二	2	3909
6459	375	壯四	2	3910
6460	376	壯三	2	3911
6461	377	七張	2	707
6462	378	壯七	2	3913
6463	379	壯五	2	3914
6464	380	美福	2	3915
6465	384	霧罕	2	3916
6466	385	新興	2	481
6467	386	過嶺	2	3917
6468	387	三塊厝	2	313
6469	390	壯六	2	3918
6470	405	匏杓崙	2	3919
6471	433	抵美	2	3936
6472	434	古亭笨	2	3937
6477	408	林尾	2	3928
6478	409	四結	2	3921
6479	410	瑪僯	2	3922
6480	411	武暖	2	3923
6481	413	柴圍	2	3924
6482	414	番割田	2	3925
6483	415	三十九結	2	3926
6484	416	七結	2	1173
6485	418	踏踏	2	3927
6486	419	車路頭	2	1147
6487	421	淇武蘭	2	3929
6488	424	抵百葉	2	3930
6489	425	奇力丹	2	3931
6490	426	六結	2	3576
6491	427	塭底	2	3359
6492	429	辛仔罕	2	3932
6493	430	一結	2	3933
6494	431	五間	2	3934
6495	432	土圍	2	3935
6497	452	羅東	2	3942
6498	453	十六份	2	3439
6499	454	十八埒	2	3943
6500	455	竹林	2	2975
6501	458	珍珠里簡	2	3944
6502	460	奇武荖	2	3945
6503	462	武罕	2	3946
6504	464	月眉	2	587
6505	465	打那岸	2	3947
6506	469	大洲	2	3948
6507	472	二結	2	3920
6508	473	四結	2	3921
6509	476	下五結	2	3949
6510	477	下三結	2	3950
6511	478	鼎撖社	2	3951
6512	479	大埔	2	1271
6513	480	中一結	2	3952
6514	481	茅仔寮	2	3953
6515	482	一百甲	2	3954
6516	483	松仔腳	2	628
6517	484	中二結	2	3955
6518	485	四百名	2	3956
6519	489	成興	2	3957
6521	496	隆恩	2	3959
6522	497	馬賽	2	3960
6523	500	隘丁	2	3961
6524	503	香員宅	2	3962
6525	508	打那美	2	3963
6526	3300	大赤崁	1	708
6528	3704	吉貝耍庄	2	2396
6529	2971	上瓦硐	2	3969
6530	2971	下瓦硐	2	3970
6534	2619	七十二份	2	3971
6535	2619	頂義合	2	3972
6536	2619	下義合	2	3973
6537	2619	北康榔	2	3974
6538	2619	公地尾	2	3975
6539	2620	頂坡坪	2	3976
6540	2620	下坡坪	2	3977
6541	2620	樹仔腳	2	1536
6542	2620	十一份	2	3978
6543	2621	五塊寮	2	3979
6544	2621	十份塭	2	3980
6545	2622	三股仔	2	3981
6546	2622	九股仔	2	3982
6547	2623	竹仔港	2	3983
6548	2624	鹽埕地	2	3984
6549	2624	番仔寮	2	436
6550	2624	三合仔	2	3985
6551	2610	後港東	2	3986
6552	2610	後港西	2	3987
6553	2611	城仔內	2	3988
6554	2612	篤加	2	3989
6555	2612	埔尾	2	377
6556	2613	頂山仔寮	2	3990
6557	2613	西寮	2	3991
6558	2614	六成	2	3992
6559	2614	上七股寮	2	3993
6560	2614	下七股寮	2	3994
6561	2615	下山仔寮	2	3995
6562	2615	中寮	2	3133
6563	2662	潮州	2	3996
6564	2662	劉厝	2	2151
6565	2662	北勢湳	2	3997
6566	2662	內庄仔	2	3998
6567	2662	崙仔頂	2	223
6568	2662	橋仔墘	2	3999
6569	2663	五魁寮	2	4000
6570	2663	內水哮	2	4001
6571	2663	北勢頭	2	2391
6572	2663	北勢尾	2	3775
6573	2663	打鐵店	2	2243
6574	2663	新厝	2	939
6575	2663	打鐵	2	4002
6576	2663	潮州	2	3996
6577	2664	八老爺	2	1205
6578	2664	廓邊	2	4003
6579	2664	虎舍	2	4004
6580	2664	大腳仙林	2	4005
6581	2665	檨仔林	2	4006
6582	2665	九塊厝	2	2242
6583	2665	崙仔	2	3774
6584	2665	番仔厝	2	315
6585	2665	埤仔頭	2	620
6586	2665	武丁	2	4007
6587	2665	埤內	2	4008
6588	2665	永興	2	1984
6589	2665	旗杆厝	2	4009
6590	2666	四塊厝	2	3758
6591	2666	三家村	2	4010
6592	2666	林後庄	2	4011
6593	2666	崁腳庄	2	4012
6594	2667	崙仔頂	2	223
6595	2667	東岸	2	4013
6596	2668	萬巒	2	4014
6597	2668	高崗	2	4015
6598	2668	鹿寮	2	3272
6600	2669	四溝水	2	4017
6601	2669	三溝水	2	4018
6602	2669	硫塘崎	2	4019
6603	2670	佳走	2	4020
6604	2671	新厝	2	939
6605	2672	赤山	2	1077
6606	2672	萬金	2	4021
6607	2673	五溝水	2	4022
6608	2673	大林	2	4023
6609	2673	成德	2	4024
6610	2673	得勝	2	4025
6611	2673	山寮	2	1937
6612	2673	溪寮	2	4026
6613	2673	鼎興	2	4027
6614	2673	牛角灣	2	4028
6615	2674	崁頂	2	149
6616	2674	頭前	2	671
6617	2674	社尾	2	1263
6618	2674	社皮	2	2432
6619	2674	衙門口	2	2425
6620	2674	南望安	2	4029
6621	2674	瓦瑤厝	2	4030
6622	2674	後壁厝	2	678
6623	2674	田寮仔	2	1566
6624	2675	力社	2	4031
6625	2675	崎仔頭	2	2299
6626	2675	竹圍內	2	4032
6627	2675	土葛堀	2	4033
6628	2676	洲仔	2	159
6629	2676	溝底	2	4034
6630	2676	後廓仔	2	2514
6631	2676	檳榔腳	2	2262
6632	2676	北勢仔	2	3182
6633	2677	過溪仔	2	1555
6634	2677	頂頭仔	2	4035
6635	2677	油車	2	2497
6636	2677	新港東	2	1220
6637	2677	竹圍仔	2	344
6638	2677	下寮仔	2	4036
6639	2678	新埤頭	2	4037
